chromosome	start	end	length	is_cluster_in_ovary	is_cluster_in_fc	passed	ref_genome	total_reads_ovary	total_reads_fc	total_reads_cluster_ovary	total_reads_cluster_fc	cpm_ovary	cpm_fc	ovary_fc_factor
chr3L	27338236	27575014	236778	FALSE	TRUE	TRUE	Dmel_ref_dm6	11042015.0	32039124.0	62740.0	208656.0	5.681.933.958.611.720	6.512.537.608.706.150	0.872460828635514
chr3L	28058019	28110126	52107	FALSE	TRUE	TRUE	Dmel_ref_dm6	11042015.0	32039124.0	48767.0	31101.0	441.649.463.435.795	9.707.194.241.640.310	4.549.712.846.388.500
chr3R	176954	261925	84971	TRUE	FALSE	TRUE	Dmel_ref_dm6	11042015.0	32039124.0	54094.0	59719.0	4.898.924.698.073.670	18.639.398.505.402.300	2.628.263.297.581.080
chr3R	302762	345017	42255	FALSE	TRUE	TRUE	Dmel_ref_dm6	11042015.0	32039124.0	15484.0	28254.0	14.022.802.903.274.400	8.818.593.167.528.550	15.901.405.855.651.200
chr3R	389024	545023	155999	TRUE	FALSE	TRUE	Dmel_ref_dm6	11042015.0	32039124.0	43432.0	149119.0	3.933.340.065.196.430	4.654.278.312.977.590	0.8451020331614122
chr3R	732127	816012	83885	FALSE	TRUE	TRUE	Dmel_ref_dm6	11042015.0	32039124.0	11579.0	57021.0	1.048.631.069.600.970	17.797.303.072.331.100	0.5892078509531267
chr3R	975011	1095024	120013	FALSE	TRUE	TRUE	Dmel_ref_dm6	11042015.0	32039124.0	63067.0	162815.0	5.711.548.118.708.400	508.175.566.847.583	11.239.320.603.584.700
chr3R	1228082	1275000	46918	FALSE	TRUE	TRUE	Dmel_ref_dm6	11042015.0	32039124.0	18702.0	42221.0	16.937.126.058.966.500	131.779.508.078.935	12.852.625.044.571.700
chr3R	1444021	1527881	83860	FALSE	TRUE	TRUE	Dmel_ref_dm6	11042015.0	32039124.0	19839.0	58685.0	17.966.829.423.796.200	18.316.668.083.684.100	0.9809005296001668
chr3R	2084050	2160027	75977	FALSE	TRUE	TRUE	Dmel_ref_dm6	11042015.0	32039124.0	18284.0	53244.0	16.558.571.963.541.000	1.661.843.188.971.080	0.9963979798715648
chr3R	2611061	2677025	65964	FALSE	TRUE	TRUE	Dmel_ref_dm6	11042015.0	32039124.0	33820.0	70751.0	306.284.677.207.919	22.082.688.652.785.800	1.386.989.972.207.380
chr3R	2796000	2836011	40011	FALSE	TRUE	TRUE	Dmel_ref_dm6	11042015.0	32039124.0	11183.0	27990.0	1.012.768.050.034.340	8.736.193.910.919.660	11.592.783.543.511.400
chr3R	2933027	2968992	35965	TRUE	FALSE	TRUE	Dmel_ref_dm6	11042015.0	32039124.0	6733.0	37560.0	6.097.618.958.134	11.723.166.962.991.800	0.5201341051767998
chr3R	3128179	3179959	51780	TRUE	FALSE	TRUE	Dmel_ref_dm6	11042015.0	32039124.0	24620.0	80150.0	2.229.665.509.420.150	25.016.289.459.100.000	0.8912854614452344
chr3R	7692188	7737389	45201	FALSE	TRUE	TRUE	Dmel_ref_dm6	11042015.0	32039124.0	6468.0	48934.0	5.857.626.529.215.900	15.273.201.601.891.400	0.3835231591842852
chr3R	26509916	26567972	58056	TRUE	FALSE	TRUE	Dmel_ref_dm6	11042015.0	32039124.0	10590.0	10426.0	9.590.640.838.651.270	3.254.146.399.258.600	2.947.206.321.398.540
chr4	280195	334005	53810	TRUE	FALSE	TRUE	Dmel_ref_dm6	11042015.0	32039124.0	5901.0	35447.0	5.344.133.294.511.910	11.063.660.791.724.500	0.4830348105492589
chrUn_CP007074v1	3009	71471	68462	FALSE	TRUE	TRUE	Dmel_ref_dm6	11042015.0	32039124.0	26551.0	55050.0	2.404.543.011.397.820	1.718.211.771.333.070	13.994.450.809.356.600
chrX	1030091	1070019	39928	FALSE	TRUE	TRUE	Dmel_ref_dm6	11042015.0	32039124.0	5344.0	13826.0	4.839.696.377.880.300	4.315.348.946.494.290	11.215.075.392.250.600
chrX	3178531	3227645	49114	FALSE	TRUE	TRUE	Dmel_ref_dm6	11042015.0	32039124.0	4842.0	12764.0	43.850.692.106.467.800	3.983.879.209.681.260	11.007.033.546.575.800
chrX	10093456	10146066	52610	TRUE	FALSE	TRUE	Dmel_ref_dm6	11042015.0	32039124.0	5592.0	15367.0	50.642.930.660.753.400	4.796.323.395.109.050	10.558.698.087.871.900
chrX	21520162	21560398	40236	TRUE	FALSE	TRUE	Dmel_ref_dm6	11042015.0	32039124.0	242379.0	248096.0	21.950.613.180.655.800	7.743.532.563.499.550	2.834.702.766.554.350
chrX	21630011	22282923	652912	TRUE	FALSE	TRUE	Dmel_ref_dm6	11042015.0	32039124.0	489190.0	3307715.0	4.430.260.237.827.960	10.323.987.010.381.400	0.4291229961228213
chrX	23507006	23542270	35264	TRUE	FALSE	TRUE	Dmel_ref_dm6	11042015.0	32039124.0	24202.0	115491.0	2.191.810.099.877.600	3.604.686.570.082.250	0.6080445712170727
chrY	401103	458021	56918	TRUE	FALSE	TRUE	Dmel_ref_dm6	11042015.0	32039124.0	34367.0	48190.0	3.112.384.831.935.110	1.504.098.551.508.460	20.692.692.169.763.000
chrY	682009	793001	110992	TRUE	FALSE	TRUE	Dmel_ref_dm6	11042015.0	32039124.0	15129.0	77004.0	1.370.130.361.170.490	2.403.436.498.451.080	0.5700713798985275
chrY	1079001	1114964	35963	FALSE	TRUE	TRUE	Dmel_ref_dm6	11042015.0	32039124.0	13186.0	44760.0	11.941.661.010.241.300	1.397.041.941.596.150	0.854781854050687
chrY	1770016	1829001	58985	FALSE	TRUE	TRUE	Dmel_ref_dm6	11042015.0	32039124.0	9113.0	44049.0	8.253.022.659.360.630	13.748.503.236.230.800	0.6002851741425801
chrY	1902262	1941003	38741	FALSE	TRUE	TRUE	Dmel_ref_dm6	11042015.0	32039124.0	10911.0	28909.0	9.881.348.648.774.700	9.023.030.717.069.540	10.951.252.365.883.400
chrY	2209002	2276710	67708	TRUE	FALSE	TRUE	Dmel_ref_dm6	11042015.0	32039124.0	23416.0	35119.0	21.206.274.398.286.900	109.612.859.577.559	19.346.520.545.139.000
chrY	3118003	3164023	46020	TRUE	FALSE	TRUE	Dmel_ref_dm6	11042015.0	32039124.0	12634.0	24957.0	11.441.752.252.645.900	7.789.538.815.106.180	1.468.861.318.266.620
JAECYC010000002.1	129	57152	57023	TRUE	FALSE	TRUE	Dvir_ref_GCA_018153695.1_ASM1815369v1_genomic	29391122.0	5247178.0	36774.0	7816.0	1.251.194.153.118.750	1.489.562.580.114.490	0.8399742111020165
JAECYC010000005.1	203014	256589	53575	TRUE	FALSE	TRUE	Dvir_ref_GCA_018153695.1_ASM1815369v1_genomic	29391122.0	5247178.0	30232.0	11222.0	10.286.099.319.379.500	2.138.673.397.395.700	0.480956995673348
JAECYC010000015.1	23121	78946	55825	FALSE	TRUE	TRUE	Dvir_ref_GCA_018153695.1_ASM1815369v1_genomic	29391122.0	5247178.0	26534.0	4596.0	9.027.896.247.036.770	8.758.993.882.044.780	10.307.001.430.316.300
JAECYC010000024.1	76265	192017	115752	TRUE	FALSE	TRUE	Dvir_ref_GCA_018153695.1_ASM1815369v1_genomic	29391122.0	5247178.0	124178.0	21977.0	4.225.017.336.867.910	4.188.346.574.101.350	10.087.554.270.206.000
JAECYC010000037.1	128450	327014	198564	TRUE	FALSE	TRUE	Dvir_ref_GCA_018153695.1_ASM1815369v1_genomic	29391122.0	5247178.0	48763.0	8009.0	1.659.106.447.178.160	15.263.442.559.028.800	10.869.805.030.954.400
JAECYC010000037.1	1128399	1186786	58387	TRUE	FALSE	TRUE	Dvir_ref_GCA_018153695.1_ASM1815369v1_genomic	29391122.0	5247178.0	26809.0	6413.0	9.121.461.916.288.870	12.221.807.607.822.700	0.7463267471540435
JAECYC010000052.1	176046	237253	61207	FALSE	TRUE	TRUE	Dvir_ref_GCA_018153695.1_ASM1815369v1_genomic	29391122.0	5247178.0	28639.0	3095.0	974.409.891.531.191	589.840.863.031.519	16.519.877.692.487.400
JAECYC010000062.1	710115	793760	83645	FALSE	TRUE	TRUE	Dvir_ref_GCA_018153695.1_ASM1815369v1_genomic	29391122.0	5247178.0	54374.0	11758.0	18.500.144.363.321.600	22.408.235.436.266.800	0.8255957688386252
JAECYC010000062.1	847191	933851	86660	TRUE	FALSE	TRUE	Dvir_ref_GCA_018153695.1_ASM1815369v1_genomic	29391122.0	5247178.0	65081.0	12420.0	2.214.308.116.580.230	23.669.865.973.671.900	0.935496685550826
JAECYC010000064.1	64041	111909	47868	TRUE	FALSE	TRUE	Dvir_ref_GCA_018153695.1_ASM1815369v1_genomic	29391122.0	5247178.0	4551.0	1228.0	15.484.267.664.228.600	23.403.055.890.232.800	0.6616344351290886
JAECYC010000075.1	4879	51882	47003	FALSE	TRUE	TRUE	Dvir_ref_GCA_018153695.1_ASM1815369v1_genomic	29391122.0	5247178.0	17054.0	5503.0	5.802.432.448.819.060	10.487.542.065.468.300	0.553269051279839
JAECYC010000084.1	8	38813	38805	TRUE	FALSE	TRUE	Dvir_ref_GCA_018153695.1_ASM1815369v1_genomic	29391122.0	5247178.0	11063.0	1807.0	3.764.061.814.312.490	3.443.755.862.675.130	10.930.106.443.110.400
JAECYC010000087.1	11	79928	79917	TRUE	FALSE	TRUE	Dvir_ref_GCA_018153695.1_ASM1815369v1_genomic	29391122.0	5247178.0	29664.0	4844.0	10.092.843.682.524.200	9.231.628.886.994.110	10.932.895.815.107.400
JAECYC010000099.1	409551	500973	91422	TRUE	FALSE	TRUE	Dvir_ref_GCA_018153695.1_ASM1815369v1_genomic	29391122.0	5247178.0	247168.0	36009.0	8.409.614.304.618.920	6.862.545.924.685.610	1.225.436.506.642.270
JAECYC010000106.1	21	57990	57969	TRUE	FALSE	TRUE	Dvir_ref_GCA_018153695.1_ASM1815369v1_genomic	29391122.0	5247178.0	4722.0	1459.0	1.606.607.600.757.800	2.780.542.226.697.850	0.5778037050945269
JAECYC010000112.1	160397	271934	111537	TRUE	FALSE	TRUE	Dvir_ref_GCA_018153695.1_ASM1815369v1_genomic	29391122.0	5247178.0	256783.0	33839.0	873.675.390.820.398	6.448.990.295.354.950	13.547.475.663.743.500
JAECYC010000113.1	3	51148	51145	TRUE	FALSE	TRUE	Dvir_ref_GCA_018153695.1_ASM1815369v1_genomic	29391122.0	5247178.0	264236.0	35194.0	8.990.333.883.817.020	6.707.224.340.397.820	13.403.955.835.602.400
JAECYC010000137.1	321694	371176	49482	TRUE	FALSE	TRUE	Dvir_ref_GCA_018153695.1_ASM1815369v1_genomic	29391122.0	5247178.0	3006.0	481.0	10.227.578.246.247.200	916.683.215.244.461	11.157.156.666.733.300
JAECYC010000154.1	5676	87745	82069	TRUE	FALSE	TRUE	Dvir_ref_GCA_018153695.1_ASM1815369v1_genomic	29391122.0	5247178.0	154524.0	68927.0	5.257.505.991.094.860	13.136.013.300.863.800	0.4002360435147497
JAECYC010000154.1	232378	332297	99919	FALSE	TRUE	TRUE	Dvir_ref_GCA_018153695.1_ASM1815369v1_genomic	29391122.0	5247178.0	93668.0	16593.0	31.869.487.663.655.700	3.162.271.224.646.840	10.078.037.397.698.100
JAECYC010000154.1	923772	1004481	80709	TRUE	FALSE	TRUE	Dvir_ref_GCA_018153695.1_ASM1815369v1_genomic	29391122.0	5247178.0	43347.0	7503.0	1.474.833.114.571.120	14.299.114.686.027.400	10.314.156.833.865.200
JAECYC010000171.1	39059	103005	63946	TRUE	FALSE	TRUE	Dvir_ref_GCA_018153695.1_ASM1815369v1_genomic	29391122.0	5247178.0	3462.0	489.0	11.779.067.161.845.600	9.319.295.057.266.970	12.639.440.096.556.000
JAECYC010000173.1	2	79545	79543	TRUE	FALSE	TRUE	Dvir_ref_GCA_018153695.1_ASM1815369v1_genomic	29391122.0	5247178.0	528620.0	54108.0	17.985.703.301.833.700	1.031.182.856.766.050	17.441.817.601.816.600
JAECYC010000189.1	93049	164013	70964	FALSE	TRUE	TRUE	Dvir_ref_GCA_018153695.1_ASM1815369v1_genomic	29391122.0	5247178.0	26706.0	3515.0	9.086.417.320.168.990	6.698.838.880.632.590	13.564.167.584.981.400
JAECYC010000189.1	336012	585008	248996	TRUE	FALSE	TRUE	Dvir_ref_GCA_018153695.1_ASM1815369v1_genomic	29391122.0	5247178.0	76371.0	21709.0	2.598.437.718.709.750	4.137.271.500.985.860	0.6280558861294394
JAECYC010000199.1	16014	57917	41903	TRUE	FALSE	TRUE	Dvir_ref_GCA_018153695.1_ASM1815369v1_genomic	29391122.0	5247178.0	63378.0	11643.0	21.563.654.494.033.900	22.189.070.010.584.700	0.9718142528617714
JAECYC010000241.1	141	38965	38824	TRUE	FALSE	TRUE	Dvir_ref_GCA_018153695.1_ASM1815369v1_genomic	29391122.0	5247178.0	1947.0	468.0	6.624.449.383.048.390	8.919.079.932.108.260	0.7427278860009636
JAECYC010000272.1	172020	208832	36812	TRUE	FALSE	TRUE	Dvir_ref_GCA_018153695.1_ASM1815369v1_genomic	29391122.0	5247178.0	25381.0	5949.0	8.635.600.913.772.530	11.337.522.759.853.000	0.7616832262821841
JAECYC010000289.1	213991	291002	77011	TRUE	FALSE	TRUE	Dvir_ref_GCA_018153695.1_ASM1815369v1_genomic	29391122.0	5247178.0	51310.0	18091.0	17.457.652.688.454.600	3.447.758.013.926.720	0.5063479692581966
JAECYC010000290.1	67133	115829	48696	TRUE	FALSE	TRUE	Dvir_ref_GCA_018153695.1_ASM1815369v1_genomic	29391122.0	5247178.0	8468.0	873.0	2.881.142.135.369.990	16.637.514.488.740.400	17.317.142.757.830.900
JAECYC010000413.1	226049	291366	65317	TRUE	FALSE	TRUE	Dvir_ref_GCA_018153695.1_ASM1815369v1_genomic	29391122.0	5247178.0	136508.0	21712.0	4.644.531.773.914.580	4.137.843.236.878.940	11.224.523.279.470.100
JAECYC010000415.1	16106472	16166017	59545	TRUE	FALSE	TRUE	Dvir_ref_GCA_018153695.1_ASM1815369v1_genomic	29391122.0	5247178.0	280191.0	96558.0	953.318.488.487.782	18.401.891.454.797.200	0.5180546199989999
JAECYC010000417.1	9257248	9298285	41037	TRUE	FALSE	TRUE	Dvir_ref_GCA_018153695.1_ASM1815369v1_genomic	29391122.0	5247178.0	2727.0	1360.0	9.278.312.001.835.110	2.591.869.381.980.180	0.3579776074497438
JAECYC010000418.1	1	41081	41080	TRUE	FALSE	TRUE	Dvir_ref_GCA_018153695.1_ASM1815369v1_genomic	29391122.0	5247178.0	17115.0	3160.0	582.318.701.545.317	6.022.284.740.483.360	0.9669398353598586
JAECYC010000418.1	4033969	4071982	38013	FALSE	TRUE	TRUE	Dvir_ref_GCA_018153695.1_ASM1815369v1_genomic	29391122.0	5247178.0	2942.0	846.0	10.009.825.415.987.800	16.122.952.184.964.900	0.6208432116620846
JAECYC010000418.1	16412125	16453015	40890	TRUE	FALSE	TRUE	Dvir_ref_GCA_018153695.1_ASM1815369v1_genomic	29391122.0	5247178.0	182678.0	68402.0	6.215.414.300.957.950	1.303.595.951.957.410	0.4767899356871431
JAECYC010000418.1	17297976	17340648	42672	TRUE	FALSE	TRUE	Dvir_ref_GCA_018153695.1_ASM1815369v1_genomic	29391122.0	5247178.0	13997.0	5191.0	4.762.322.445.533.040	9.892.936.736.661.110	0.4813861214622842
JAECYC010000418.1	17594099	17634981	40882	FALSE	TRUE	TRUE	Dvir_ref_GCA_018153695.1_ASM1815369v1_genomic	29391122.0	5247178.0	8921.0	1902.0	3.035.270.310.537.990	3.624.805.562.151.690	0.8373608621192492
JAECYC010000418.1	17748167	17830601	82434	TRUE	FALSE	TRUE	Dvir_ref_GCA_018153695.1_ASM1815369v1_genomic	29391122.0	5247178.0	44783.0	5216.0	1.523.691.405.860.580	9.940.581.394.418.100	1.532.799.084.283.110
JAECYC010000418.1	18075833	18135968	60135	FALSE	TRUE	TRUE	Dvir_ref_GCA_018153695.1_ASM1815369v1_genomic	29391122.0	5247178.0	27646.0	4487.0	9.406.241.789.612.520	8.551.263.174.224.310	10.999.827.274.601.100
JAECYC010000420.1	2444285	2500733	56448	TRUE	FALSE	TRUE	Dvir_ref_GCA_018153695.1_ASM1815369v1_genomic	29391122.0	5247178.0	7954.0	1082.0	27.062.593.935.678.900	2.062.060.787.722.460	1.312.405.245.122.250
JAECYC010000420.1	9849047	9884842	35795	TRUE	FALSE	TRUE	Dvir_ref_GCA_018153695.1_ASM1815369v1_genomic	29391122.0	5247178.0	6420.0	1004.0	218.433.307.853.984	19.134.094.555.206.600	1.141.592.079.122.160
JAECYC010000421.1	7007581	7056035	48454	TRUE	FALSE	TRUE	Dvir_ref_GCA_018153695.1_ASM1815369v1_genomic	29391122.0	5247178.0	10367.0	1333.0	3.527.255.611.405.370	25.404.131.516.026.300	13.884.574.677.076.300
JAECYC010000423.1	241041	362882	121841	TRUE	FALSE	TRUE	Dvir_ref_GCA_018153695.1_ASM1815369v1_genomic	29391122.0	5247178.0	81145.0	15068.0	276.086.772.053.139	28.716.388.123.292.100	0.9614258271889076
JAECYC010000423.1	556051	638994	82943	TRUE	FALSE	TRUE	Dvir_ref_GCA_018153695.1_ASM1815369v1_genomic	29391122.0	5247178.0	44693.0	8079.0	1.520.629.256.685.060	1.539.684.760.074.840	0.9876237630689708
utg000001l	8233120	8271960	38840	TRUE	FALSE	TRUE	Dvir_ref_d15	29302865.0	5095149.0	2668.0	1277.0	9.104.911.755.215.740	2.506.305.507.454.240	0.3632802037954247
utg000003l	1023027	1085006	61979	FALSE	TRUE	TRUE	Dvir_ref_d15	29302865.0	5095149.0	52151.0	19059.0	17.797.235.867.550.800	3.740.616.810.224.780	0.4757834541860316
utg000003l	1735316	1804978	69662	FALSE	TRUE	TRUE	Dvir_ref_d15	29302865.0	5095149.0	21190.0	3859.0	7.231.374.816.080.270	7.573.870.754.319.450	0.9547792734588384
utg000003l	2012019	2103497	91478	TRUE	FALSE	TRUE	Dvir_ref_d15	29302865.0	5095149.0	37668.0	11747.0	1.285.471.574.195.900	2.305.526.295.698.120	0.5575610118151593
utg000003l	2404007	2467826	63819	TRUE	FALSE	TRUE	Dvir_ref_d15	29302865.0	5095149.0	203333.0	30729.0	6.939.014.325.049.780	6.031.030.692.134.810	1.150.551.983.444.400
utg000005l	60210	183002	122792	TRUE	FALSE	TRUE	Dvir_ref_d15	29302865.0	5095149.0	127286.0	19561.0	4.343.807.337.610.160	38.391.418.975.186.000	1.131.452.666.653.900
utg000009l	727972	765981	38009	FALSE	TRUE	TRUE	Dvir_ref_d15	29302865.0	5095149.0	3238.0	922.0	11.050.114.041.749.800	18.095.643.522.888.100	0.610650515289671
utg000012l	5509081	5567822	58741	TRUE	FALSE	TRUE	Dvir_ref_d15	29302865.0	5095149.0	9087.0	1219.0	3.101.061.961.006.200	2.392.471.741.258.200	12.961.749.589.465.700
utg000012l	12913007	12959015	46008	TRUE	FALSE	TRUE	Dvir_ref_d15	29302865.0	5095149.0	7815.0	1064.0	2.666.974.713.905.960	2.088.260.814.354.980	12.771.272.130.247.400
utg000013l	1435286	1470995	35709	TRUE	FALSE	TRUE	Dvir_ref_d15	29302865.0	5095149.0	4266.0	508.0	1.455.830.342.869.200	9.970.267.797.860.270	14.601.717.550.471.800
utg000019l	1329030	1404323	75293	TRUE	FALSE	TRUE	Dvir_ref_d15	29302865.0	5095149.0	18187.0	4468.0	6.206.560.348.279.930	8.769.125.299.377.890	0.7077741663379181
utg000019l	2983236	3030911	47675	TRUE	FALSE	TRUE	Dvir_ref_d15	29302865.0	5095149.0	7615.0	1666.0	2.598.722.002.097.740	32.697.768.014.242.500	0.7947704567986995
utg000025l	21	158578	158557	TRUE	FALSE	TRUE	Dvir_ref_d15	29302865.0	5095149.0	236234.0	22664.0	806.180.556.065.081	4.448.152.546.667.420	18.123.941.290.391.900
utg000026c	89	131126	131037	TRUE	FALSE	TRUE	Dvir_ref_d15	29302865.0	5095149.0	139476.0	15829.0	4.759.807.616.081.220	3.106.680.491.581.300	15.321.200.969.908.800
utg000027l	24	116826	116802	TRUE	FALSE	TRUE	Dvir_ref_d15	29302865.0	5095149.0	111119.0	12734.0	3.792.086.541.708.460	24.992.399.633.455.200	15.172.958.968.823.100
utg000028l	92	149999	149907	TRUE	FALSE	TRUE	Dvir_ref_d15	29302865.0	5095149.0	115227.0	12728.0	3.932.277.611.762.530	24.980.623.726.607.400	1.574.131.076.468.750
utg000029l	7	65445	65438	TRUE	FALSE	TRUE	Dvir_ref_d15	29302865.0	5095149.0	56031.0	6154.0	19.121.338.476.630.100	12.078.155.123.628.300	15.831.340.366.893.600
utg000030l	30	79599	79569	TRUE	FALSE	TRUE	Dvir_ref_d15	29302865.0	5095149.0	56742.0	6368.0	19.363.976.867.108.300	1.249.816.246.786.890	15.493.459.071.995.900
utg000031l	47	93571	93524	TRUE	FALSE	TRUE	Dvir_ref_d15	29302865.0	5095149.0	241567.0	22667.0	8.243.801.416.687.410	4.448.741.342.009.820	1.853.063.773.081.280
utg000032l	24	71418	71394	TRUE	FALSE	TRUE	Dvir_ref_d15	29302865.0	5095149.0	63015.0	7096.0	21.504.723.172.973.000	13.926.972.498.743.400	15.441.060.987.887.500
utg000033l	51	130633	130582	TRUE	FALSE	TRUE	Dvir_ref_d15	29302865.0	5095149.0	114058.0	13538.0	38.923.839.017.106.300	2.657.037.115.106.930	14.649.339.595.521.500
utg000034l	63	86703	86640	TRUE	FALSE	TRUE	Dvir_ref_d15	29302865.0	5095149.0	181894.0	16994.0	6.207.379.380.821.630	3.335.329.349.544.040	18.610.993.788.874.800
utg000035l	37	145055	145018	TRUE	FALSE	TRUE	Dvir_ref_d15	29302865.0	5095149.0	142979.0	17086.0	4.879.352.240.813.310	3.353.385.740.044.100	14.550.524.810.036.100
utg000036l	18	63274	63256	TRUE	FALSE	TRUE	Dvir_ref_d15	29302865.0	5095149.0	57840.0	6781.0	1.973.868.425.493.540	13.308.737.389.230.400	1.483.137.256.198.940
utg000038l	62	138043	137981	TRUE	FALSE	TRUE	Dvir_ref_d15	29302865.0	5095149.0	281828.0	25065.0	9.617.762.631.742.660	4.919.385.085.696.210	195.507.415.341.556
utg000041l	223079	380897	157818	TRUE	FALSE	TRUE	Dvir_ref_d15	29302865.0	5095149.0	94886.0	17929.0	3.238.113.406.317.090	35.188.372.312.566.300	0.9202225603259048
utg000041l	575043	658555	83512	TRUE	FALSE	TRUE	Dvir_ref_d15	29302865.0	5095149.0	44543.0	9608.0	15.200.902.710.366.300	1.885.715.216.571.680	0.8061080791405134
utg000041l	900171	1025534	125363	TRUE	FALSE	TRUE	Dvir_ref_d15	29302865.0	5095149.0	29845.0	4573.0	10.185.010.919.580.700	8.975.203.669.215.560	1.134.794.406.339.180
utg000041l	1839026	1895931	56905	TRUE	FALSE	TRUE	Dvir_ref_d15	29302865.0	5095149.0	29694.0	6992.0	10.133.480.122.165.500	1.372.285.678.004.700	0.7384380879715613
utg000041l	1975476	2017552	42076	FALSE	TRUE	TRUE	Dvir_ref_d15	29302865.0	5095149.0	27675.0	6724.0	9.444.468.996.461.600	1.319.686.627.417.560	0.7156599756521769
utg000041l	2420162	2505772	85610	TRUE	FALSE	TRUE	Dvir_ref_d15	29302865.0	5095149.0	83246.0	20918.0	284.088.262.359.329	4.105.473.657.394.510	0.6919743885036203
utg000041l	2681556	2770814	89258	TRUE	FALSE	TRUE	Dvir_ref_d15	29302865.0	5095149.0	13382.0	2612.0	4.566.788.947.087.590	5.126.444.781.104.530	0.8908296377092046
utg000041l	3058204	3120891	62687	FALSE	TRUE	TRUE	Dvir_ref_d15	29302865.0	5095149.0	10940.0	4301.0	3.733.423.335.909.300	8.441.362.558.778.940	0.4422773349577995
utg000041l	3528978	3611537	82559	FALSE	TRUE	TRUE	Dvir_ref_d15	29302865.0	5095149.0	125804.0	13330.0	4.293.232.078.160.270	26.162.139.713.676.600	16.410.095.371.197.400
utg000042l	63910	102896	38986	TRUE	FALSE	TRUE	Dvir_ref_d15	29302865.0	5095149.0	22433.0	5731.0	765.556.541.996.832	1.124.795.369.085.370	0.6806185045190398
utg000044l	23467	194821	171354	TRUE	FALSE	TRUE	Dvir_ref_d15	29302865.0	5095149.0	207503.0	25157.0	7.081.321.229.169.910	493.744.147.619.628	14.342.086.409.144.100
utg000044l	648003	725929	77926	TRUE	FALSE	TRUE	Dvir_ref_d15	29302865.0	5095149.0	8720.0	1885.0	2.975.818.234.838.120	3.699.597.401.371.380	0.8043627216666981
utg000046l	10	45647	45637	TRUE	FALSE	TRUE	Dvir_ref_d15	29302865.0	5095149.0	45572.0	4375.0	15.552.062.912.619.600	8.586.598.743.235.960	1.811.201.778.221.050
utg000047l	42	61349	61307	TRUE	FALSE	TRUE	Dvir_ref_d15	29302865.0	5095149.0	41852.0	4346.0	14.282.562.472.986.800	8.529.681.860.137.940	16.744.543.005.447.800
utg000048l	36	117679	117643	TRUE	FALSE	TRUE	Dvir_ref_d15	29302865.0	5095149.0	48178.0	6298.0	16.441.395.747.480.600	12.360.776.887.977.100	13.301.264.068.177.200
utg000054l	233454	280835	47381	TRUE	FALSE	TRUE	Dvir_ref_d15	29302865.0	5095149.0	220179.0	30346.0	7.513.906.916.610.370	5.955.861.153.422.590	12.615.987.382.936.900
utg000057l	5	39479	39474	TRUE	FALSE	TRUE	Dvir_ref_d15	29302865.0	5095149.0	8886.0	1128.0	3.032.467.985.638.940	22.138.704.873.988.900	13.697.585.305.461.200
utg000064l	15	135960	135945	TRUE	FALSE	TRUE	Dvir_ref_d15	29302865.0	5095149.0	30600.0	5210.0	1.044.266.490.665.670	1.022.541.244.623.070	10.212.463.273.797.900
utg000064l	1826257	1866578	40321	TRUE	FALSE	TRUE	Dvir_ref_d15	29302865.0	5095149.0	3993.0	663.0	1.362.665.391.250.990	1.301.237.706.689.240	1.047.207.119.995.030
utg000071l	2960127	3002907	42780	TRUE	FALSE	TRUE	Dvir_ref_d15	29302865.0	5095149.0	13852.0	5111.0	47.271.828.198.369	10.031.109.983.240.900	0.4712522171259863
utg000072l	23	55977	55954	TRUE	FALSE	TRUE	Dvir_ref_d15	29302865.0	5095149.0	3885.0	1025.0	13.258.089.268.745.500	2.011.717.419.843.850	0.6590433198005824
utg000072l	504055	559934	55879	TRUE	FALSE	TRUE	Dvir_ref_d15	29302865.0	5095149.0	33721.0	12990.0	11.507.748.474.423.900	2.549.483.832.563.090	0.4513756207214207
utg000073l	273915	315816	41901	TRUE	FALSE	TRUE	Dvir_ref_d15	29302865.0	5095149.0	35176.0	4475.0	12.004.286.952.828.600	8.782.863.857.367.070	13.667.850.427.579.400
utg000077l	346798	428880	82082	TRUE	FALSE	TRUE	Dvir_ref_d15	29302865.0	5095149.0	158321.0	71019.0	54.029.187.930.941.200	13.938.552.140.477.100	0.3876241046158736
utg000079l	8342	47304	38962	TRUE	FALSE	TRUE	Dvir_ref_d15	29302865.0	5095149.0	88456.0	6502.0	3.018.680.937.853.680	1.276.115.772.080.460	23.655.227.871.153.900
utg000081l	65485	193010	127525	FALSE	TRUE	TRUE	Dvir_ref_d15	29302865.0	5095149.0	120728.0	20683.0	4.120.006.695.591.020	4.059.351.355.573.700	10.149.421.261.438.800
utg000083l	535	211197	210662	TRUE	FALSE	TRUE	Dvir_ref_d15	29302865.0	5095149.0	408053.0	131719.0	1.392.536.190.573.850	258.518.445.682.354	0.5386602827888305
utg000086l	15	108225	108210	TRUE	FALSE	TRUE	Dvir_ref_d15	29302865.0	5095149.0	51949.0	8157.0	17.728.300.628.624.500	1.600.934.535.967.440	11.073.719.899.428.100
utg000087l	91	83671	83580	TRUE	FALSE	TRUE	Dvir_ref_d15	29302865.0	5095149.0	57685.0	9883.0	1.968.578.840.328.410	19.396.881.229.577.300	10.148.945.168.188.200
