chromosome	start	end	length	is_cluster_in_ovary	is_cluster_in_fc	passed	ref_genome	total_reads_ovary	total_reads_fc	total_reads_cluster_ovary	total_reads_cluster_fc	cpm_ovary	cpm_fc	ovary_fc_factor
scaffold_4784	900029	906903	6874	True	False	False	Dere_ref_droEre1	26295605.0	22018484.0	2951.0	1699.0	112.22407698929156	77.16244224625092	1.4543873123034046
scaffold_4784	2057149	2069818	12669	False	True	False	Dere_ref_droEre1	26295605.0	22018484.0	4370.0	5378.0	166.18746744940836	244.24933160702616	0.6804009098243434
scaffold_4784	2245485	2254242	8757	True	False	False	Dere_ref_droEre1	26295605.0	22018484.0	35191.0	21335.0	1338.2844775771464	968.9586258527154	1.3811575044284394
scaffold_4784	5056813	5061884	5071	False	True	False	Dere_ref_droEre1	26295605.0	22018484.0	2835.0	2181.0	107.81269341397544	99.0531409882715	1.0884328587494378
scaffold_4784	5602418	5610017	7599	True	False	False	Dere_ref_droEre1	26295605.0	22018484.0	1841.0	2028.0	70.01169967376677	92.10443371124006	0.7601338703548516
scaffold_4784	5878116	5887904	9788	True	False	False	Dere_ref_droEre1	26295605.0	22018484.0	2436.0	1308.0	92.63905508163816	59.404634760503946	1.5594583731576213
scaffold_4784	7848317	7852855	4538	False	True	False	Dere_ref_droEre1	26295605.0	22018484.0	928.0	1153.0	35.291068602528824	52.36509470860937	0.6739426100326827
scaffold_4784	9268028	9278304	10276	False	True	False	Dere_ref_droEre1	26295605.0	22018484.0	5356.0	2793.0	203.68422783959525	126.8479700963972	1.6057350203145302
scaffold_4784	9661189	9667633	6444	True	False	False	Dere_ref_droEre1	26295605.0	22018484.0	1398.0	456.0	53.16477791630959	20.70987266879954	2.5671223945478423
scaffold_4784	11503408	11508251	4843	True	False	False	Dere_ref_droEre1	26295605.0	22018484.0	1283.0	1164.0	48.79142350974621	52.86467497035672	0.922949465538291
scaffold_4784	11667559	11676022	8463	True	False	False	Dere_ref_droEre1	26295605.0	22018484.0	4386.0	6243.0	166.79593414945197	283.5345067353411	0.588273843878706
scaffold_4784	11792356	11803015	10659	False	True	False	Dere_ref_droEre1	26295605.0	22018484.0	10620.0	7758.0	403.8697721539398	352.34033369418165	1.1462490482411922
scaffold_4784	12381843	12388723	6880	False	True	False	Dere_ref_droEre1	26295605.0	22018484.0	629.0	1897.0	23.92034714546404	86.15488695770335	0.2776435323652323
scaffold_4784	14762173	14767299	5126	True	False	False	Dere_ref_droEre1	26295605.0	22018484.0	1756.0	887.0	66.77922032978515	40.284335651809634	1.6576969496773946
scaffold_4784	15082046	15088018	5972	False	True	False	Dere_ref_droEre1	26295605.0	22018484.0	758.0	1392.0	28.82610991456557	63.2196113047565	0.4559678447816834
scaffold_4784	19621019	19625921	4902	False	True	False	Dere_ref_droEre1	26295605.0	22018484.0	1342.0	1201.0	51.035144466156986	54.54508130532511	0.9356507176234524
scaffold_4784	20724008	20736826	12818	True	False	False	Dere_ref_droEre1	26295605.0	22018484.0	30954.0	22018.0	1177.1548895718506	999.9780184684832	1.1771807658079554
scaffold_4784	21401058	21458818	57760	False	True	True	Dere_ref_droEre1	26295605.0	22018484.0	35156.0	17135.0	1336.953456670801	778.209798640088	1.717985894044396
scaffold_4784	22520655	22531883	11228	False	True	False	Dere_ref_droEre1	26295605.0	22018484.0	12268.0	16673.0	466.5418422584306	757.227427646699	0.6161185203081496
scaffold_4784	22687381	22797878	110497	False	True	True	Dere_ref_droEre1	26295605.0	22018484.0	58212.0	31108.0	2213.753971433629	1412.8129802215267	1.5669122540808738
scaffold_4784	22849117	22913826	64709	False	True	True	Dere_ref_droEre1	26295605.0	22018484.0	71777.0	162725.0	2729.6196455643444	7390.38164480352	0.3693475894419676
scaffold_4784	22965111	23022750	57639	False	True	True	Dere_ref_droEre1	26295605.0	22018484.0	17756.0	11766.0	675.2459203733856	534.369214519946	1.263631777478044
scaffold_4784	23074025	23188020	113995	False	True	True	Dere_ref_droEre1	26295605.0	22018484.0	73628.0	69280.0	2800.0116369256384	3146.44732125972	0.8898962388490326
scaffold_4784	23240059	23382881	142822	True	False	True	Dere_ref_droEre1	26295605.0	22018484.0	128779.0	185745.0	4897.358322807177	8435.866883478444	0.5805400192360315
scaffold_4784	23427230	23444829	17599	False	True	False	Dere_ref_droEre1	26295605.0	22018484.0	4417.0	7865.0	167.97483838078645	357.1998871493605	0.4702544553451916
scaffold_4784	23494339	23506783	12444	False	True	False	Dere_ref_droEre1	26295605.0	22018484.0	1775.0	4487.0	67.50177453608693	203.78333040549023	0.3312428666357114
scaffold_4784	23617046	23807903	190857	True	False	True	Dere_ref_droEre1	26295605.0	22018484.0	94275.0	131724.0	3585.199884163152	5982.428218037173	0.599288408234249
scaffold_4784	23848311	23985020	136709	False	True	True	Dere_ref_droEre1	26295605.0	22018484.0	31612.0	41611.0	1202.1780826111435	1889.8212974153896	0.6361332070155521
scaffold_4784	24053092	24172025	118933	False	True	True	Dere_ref_droEre1	26295605.0	22018484.0	62066.0	67652.0	2360.318387806632	3072.509442521111	0.7682054138358971
scaffold_4784	24218011	24307487	89476	True	False	True	Dere_ref_droEre1	26295605.0	22018484.0	29403.0	47065.0	1118.171648836374	2137.522274467216	0.5231157879349265
scaffold_4784	24358160	25072009	713849	False	True	True	Dere_ref_droEre1	26295605.0	22018484.0	281617.0	368695.0	10709.660416636165	16744.794964085628	0.6395814603646286
scaffold_4784	25116066	25502794	386728	False	True	True	Dere_ref_droEre1	26295605.0	22018484.0	90752.0	127728.0	3451.223122647302	5800.944333860587	0.5949416033010746
scaffold_4784	25578089	25751915	173826	False	True	True	Dere_ref_droEre1	26295605.0	22018484.0	37971.0	50469.0	1444.005566709722	2292.119657284308	0.6299869913513036
scaffold_4785	57	44680	44623	True	False	True	Dere_ref_droEre1	26295605.0	22018484.0	3655.0	2081.0	138.99661179120997	94.51150224511368	1.4706846096967652
scaffold_4786	35075	45115	10040	True	False	False	Dere_ref_droEre1	26295605.0	22018484.0	10276.0	2602.0	390.7877381030024	118.1734400969658	3.3068999073086656
scaffold_4788	9	12015	12006	True	False	False	Dere_ref_droEre1	26295605.0	22018484.0	4977.0	5527.0	189.27117288231247	251.0163733343313	0.7540192313679086
scaffold_4789	29005	80494	51489	False	True	True	Dere_ref_droEre1	26295605.0	22018484.0	20737.0	9991.0	788.6108724252589	453.7551268288952	1.7379657568533284
scaffold_4790	36658	44951	8293	True	False	False	Dere_ref_droEre1	26295605.0	22018484.0	6311.0	3902.0	240.0020839984477	177.21474375801714	1.3543008832615262
scaffold_4793	12048	31002	18954	True	False	False	Dere_ref_droEre1	26295605.0	22018484.0	108708.0	37535.0	4134.074876771232	1704.704102244278	2.425098215771662
scaffold_4794	17	4376	4359	True	False	False	Dere_ref_droEre1	26295605.0	22018484.0	2642.0	888.0	100.47306384469952	40.329752039241214	2.4912889061886205
scaffold_4795	111210	151680	40470	True	False	True	Dere_ref_droEre1	26295605.0	22018484.0	17757.0	5945.0	675.2839495421383	270.00042328073084	2.5010477440623013
scaffold_4797	39019	101895	62876	True	False	True	Dere_ref_droEre1	26295605.0	22018484.0	37041.0	12891.0	1408.6384397696877	585.4626503804712	2.40602613822464
scaffold_4798	136	6039	5903	True	False	False	Dere_ref_droEre1	26295605.0	22018484.0	8075.0	2588.0	307.0855376782546	117.53761067292372	2.612657649922738
scaffold_4801	31835	46417	14582	True	False	False	Dere_ref_droEre1	26295605.0	22018484.0	30449.0	10903.0	1157.9501593517243	495.1748721664943	2.338467124322057
scaffold_4802	32973	39473	6500	False	True	False	Dere_ref_droEre1	26295605.0	22018484.0	1907.0	5302.0	72.52162481144663	240.79768616222623	0.3011724322076274
scaffold_4804	70118	109508	39390	False	True	True	Dere_ref_droEre1	26295605.0	22018484.0	19888.0	6634.0	756.3241081541953	301.2923142210881	2.5102668486896924
scaffold_4806	65743	72008	6265	False	True	False	Dere_ref_droEre1	26295605.0	22018484.0	1691.0	1920.0	64.30732436085802	87.19946386862965	0.7374738502720638
scaffold_4808	81780	122013	40233	False	True	True	Dere_ref_droEre1	26295605.0	22018484.0	19497.0	5761.0	741.4547031718798	261.64380799332054	2.833832410781945
scaffold_4809	32413	41223	8810	True	False	False	Dere_ref_droEre1	26295605.0	22018484.0	6250.0	7416.0	237.68230470453145	336.80792919258204	0.7056909416423746
scaffold_4810	37	45754	45717	True	False	True	Dere_ref_droEre1	26295605.0	22018484.0	8049.0	3096.0	306.09677929068374	140.6091354881653	2.1769337975657144
scaffold_4812	91	7888	7797	False	True	False	Dere_ref_droEre1	26295605.0	22018484.0	1274.0	1949.0	48.44916099097168	88.51653910414541	0.5473458574105358
scaffold_4814	35659	41894	6235	False	True	False	Dere_ref_droEre1	26295605.0	22018484.0	4813.0	1682.0	183.0343892068656	76.3903636599141	2.3960402914394425
scaffold_4816	2007	6949	4942	True	False	False	Dere_ref_droEre1	26295605.0	22018484.0	843.0	800.0	32.0585892585472	36.33310994526235	0.8823519183148668
scaffold_4817	39539	46831	7292	False	True	False	Dere_ref_droEre1	26295605.0	22018484.0	1351.0	2281.0	51.37740698493151	103.59477973142928	0.4959459069089008
scaffold_4818	33148	40073	6925	True	False	False	Dere_ref_droEre1	26295605.0	22018484.0	1523.0	1957.0	57.918424010400216	88.87987020359803	0.6516483864988314
scaffold_4819	36004	40984	4980	False	True	False	Dere_ref_droEre1	26295605.0	22018484.0	827.0	1445.0	31.4501225585036	65.62667983863012	0.4792276957456405
scaffold_4820	14	6852	6838	True	False	False	Dere_ref_droEre1	26295605.0	22018484.0	1669.0	88.0	63.47068264829807	3.996642093978859	15.88100239046169
scaffold_4820	286014	291756	5742	True	False	False	Dere_ref_droEre1	26295605.0	22018484.0	1365.0	2122.0	51.90981534746966	96.3735741298084	0.5386312152079242
scaffold_4820	921225	952731	31506	False	True	False	Dere_ref_droEre1	26295605.0	22018484.0	5432.0	4686.0	206.5744446648024	212.82119150437424	0.9706479096587356
scaffold_4820	1382239	1388600	6361	False	True	False	Dere_ref_droEre1	26295605.0	22018484.0	923.0	1316.0	35.1009227587652	59.76796585995657	0.5872865548245497
scaffold_4820	1807177	1814643	7466	True	False	False	Dere_ref_droEre1	26295605.0	22018484.0	3559.0	4923.0	135.3458115909484	223.5848753256582	0.6053442183591939
scaffold_4820	2761247	2789709	28462	True	False	False	Dere_ref_droEre1	26295605.0	22018484.0	21082.0	22033.0	801.730935644949	1000.6592642799568	0.801202731303197
scaffold_4820	2945346	2989624	44278	True	False	True	Dere_ref_droEre1	26295605.0	22018484.0	3961.0	3054.0	150.63353742954382	138.70164721603902	1.086025584071975
scaffold_4820	3899004	3905615	6611	True	False	False	Dere_ref_droEre1	26295605.0	22018484.0	3349.0	2614.0	127.35968615287612	118.71843674614472	1.07278776273991
scaffold_4820	4364794	4372646	7852	True	False	False	Dere_ref_droEre1	26295605.0	22018484.0	7097.0	12310.0	269.8930106380895	559.0757292827244	0.4827485732288061
scaffold_4820	4646513	4651016	4503	False	True	False	Dere_ref_droEre1	26295605.0	22018484.0	1031.0	1147.0	39.20807298405951	52.0925963840199	0.7526611400787676
scaffold_4820	5172733	5196021	23288	True	False	False	Dere_ref_droEre1	26295605.0	22018484.0	49335.0	30797.0	1876.169040415689	1398.688483730306	1.3413773418738255
scaffold_4820	8995138	9007450	12312	True	False	False	Dere_ref_droEre1	26295605.0	22018484.0	11830.0	15608.0	449.8850663447371	708.8589750320685	0.6346608876954467
scaffold_4820	9086347	9092937	6590	False	True	False	Dere_ref_droEre1	26295605.0	22018484.0	1714.0	2497.0	65.1819952421707	113.40471941665012	0.5747732155898324
scaffold_4820	9972278	9983898	11620	True	False	False	Dere_ref_droEre1	26295605.0	22018484.0	12618.0	15301.0	479.8520513218844	694.9161440905741	0.6905179213383498
scaffold_4823	39018	50819	11801	False	True	False	Dere_ref_droEre1	26295605.0	22018484.0	2653.0	3238.0	100.8913847009795	147.05826250344938	0.6860640332848554
scaffold_4825	12083	20022	7939	True	False	False	Dere_ref_droEre1	26295605.0	22018484.0	1986.0	2174.0	75.5259291429119	98.73522627625044	0.764933975353422
scaffold_4827	37056	47962	10906	False	True	False	Dere_ref_droEre1	26295605.0	22018484.0	1225.0	2402.0	46.58573172208816	109.0901626106502	0.4270387962327604
scaffold_4828	71148	79913	8765	False	True	False	Dere_ref_droEre1	26295605.0	22018484.0	1243.0	3217.0	47.270256759637206	146.10451836738625	0.323537268305242
scaffold_4829	45069	51945	6876	True	False	False	Dere_ref_droEre1	26295605.0	22018484.0	2684.0	3827.0	102.07028893231396	173.80851470064877	0.5872571266609701
scaffold_4830	31555	47991	16436	True	False	False	Dere_ref_droEre1	26295605.0	22018484.0	3262.0	1068.0	124.05114847138904	48.504701776925245	2.557507703931558
scaffold_4833	373	34813	34440	False	True	False	Dere_ref_droEre1	26295605.0	22018484.0	14550.0	3818.0	553.3244053521491	173.3997672137646	3.1910331498312754
scaffold_4834	229	12333	12104	False	True	False	Dere_ref_droEre1	26295605.0	22018484.0	4420.0	4770.0	168.0889258870446	216.6361680486268	0.7759042610526368
scaffold_4835	76024	82704	6680	False	True	False	Dere_ref_droEre1	26295605.0	22018484.0	9322.0	2655.0	354.5079111129027	120.58050863083945	2.940010082377729
scaffold_4836	2	46377	46375	False	True	True	Dere_ref_droEre1	26295605.0	22018484.0	62538.0	21951.0	2378.2681554579176	996.9351205105672	2.38557966965786
scaffold_4837	12	56419	56407	True	False	True	Dere_ref_droEre1	26295605.0	22018484.0	38683.0	12726.0	1471.0823348616625	577.9689464542608	2.5452618931977176
scaffold_4838	41056	138989	97933	True	False	True	Dere_ref_droEre1	26295605.0	22018484.0	49282.0	20207.0	1874.1534944717948	917.7289408298956	2.042164533655233
scaffold_4839	32367	37961	5594	False	True	False	Dere_ref_droEre1	26295605.0	22018484.0	13340.0	4048.0	507.3091111613519	183.84553632302752	2.759431212243193
scaffold_4840	19327	79921	60594	False	True	True	Dere_ref_droEre1	26295605.0	22018484.0	10475.0	16667.0	398.3555426847946	756.9549293221096	0.5262605833633208
scaffold_4840	140390	184622	44232	False	True	True	Dere_ref_droEre1	26295605.0	22018484.0	11510.0	5980.0	437.71573234386506	271.5899968408361	1.6116784028698454
scaffold_4841	120084	128411	8327	True	False	False	Dere_ref_droEre1	26295605.0	22018484.0	7454.0	18476.0	283.46942388281235	839.113174185834	0.3378202519080386
scaffold_4843	59947	75906	15959	True	False	False	Dere_ref_droEre1	26295605.0	22018484.0	18666.0	12225.0	709.8524639383654	555.2153363510404	1.2785173921952944
scaffold_4845	14034	314707	300673	False	True	True	Dere_ref_droEre1	26295605.0	22018484.0	73244.0	138350.0	2785.408436124592	6283.3572011588085	0.4432993934533744
scaffold_4845	361216	386996	25780	True	False	False	Dere_ref_droEre1	26295605.0	22018484.0	23978.0	33625.0	911.8634083528408	1527.1260273868083	0.5971107767138286
scaffold_4845	431001	761989	330988	True	False	True	Dere_ref_droEre1	26295605.0	22018484.0	130816.0	179170.0	4974.823739556477	8137.25413611582	0.6113639387857591
scaffold_4845	809057	1301939	492882	False	True	True	Dere_ref_droEre1	26295605.0	22018484.0	188671.0	217361.0	7175.001297745383	9871.751388515211	0.7268215147813359
scaffold_4845	1407007	1614878	207871	True	False	True	Dere_ref_droEre1	26295605.0	22018484.0	117453.0	158733.0	4466.639957513813	7209.079426176661	0.6195853441834941
scaffold_4845	1663555	1791958	128403	False	True	True	Dere_ref_droEre1	26295605.0	22018484.0	44677.0	81901.0	1699.0291723654962	3719.647547033665	0.4567715491540142
scaffold_4845	1845325	2049008	203683	False	True	True	Dere_ref_droEre1	26295605.0	22018484.0	63851.0	69897.0	2428.200454030246	3174.4692323050035	0.7649154161960843
scaffold_4845	2090081	2189026	98945	True	False	True	Dere_ref_droEre1	26295605.0	22018484.0	40839.0	32513.0	1553.0732226925377	1476.6230045628936	1.0517736875921655
scaffold_4845	2898020	3099013	200993	True	False	True	Dere_ref_droEre1	26295605.0	22018484.0	124221.0	81075.0	4724.021371632256	3682.1336110151815	1.2829576193270784
scaffold_4845	3583325	3592008	8683	True	False	False	Dere_ref_droEre1	26295605.0	22018484.0	1806.0	2062.0	68.6806787674214	93.64859088391373	0.7333872097718758
scaffold_4845	3716004	3726677	10673	True	False	False	Dere_ref_droEre1	26295605.0	22018484.0	5670.0	5880.0	215.6253868279509	267.0483580976783	0.8074394778682054
scaffold_4845	4127337	4133842	6505	True	False	False	Dere_ref_droEre1	26295605.0	22018484.0	23662.0	16941.0	899.8461910269796	769.3990194783619	1.16954423939487
scaffold_4845	4715376	4742908	27532	False	True	False	Dere_ref_droEre1	26295605.0	22018484.0	146248.0	126787.0	5561.68987174853	5758.2075132874725	0.9658717333327318
scaffold_4845	5103004	5111785	8781	True	False	False	Dere_ref_droEre1	26295605.0	22018484.0	2892.0	2756.0	109.98035603288078	125.1675637614288	0.8786649889783341
scaffold_4845	6153044	6163993	10949	True	False	False	Dere_ref_droEre1	26295605.0	22018484.0	2999.0	3163.0	114.04947708942235	143.65203344608102	0.7939287342718346
scaffold_4845	7366209	7392000	25791	True	False	False	Dere_ref_droEre1	26295605.0	22018484.0	46742.0	46975.0	1777.5594058398733	2133.434799598374	0.8331913429810485
scaffold_4845	8520003	8527022	7019	True	False	False	Dere_ref_droEre1	26295605.0	22018484.0	1727.0	1383.0	65.67637443595612	62.810863817872296	1.0456212579147568
scaffold_4845	9329029	9340621	11592	True	False	False	Dere_ref_droEre1	26295605.0	22018484.0	6350.0	6417.0	241.48522157980392	291.4369581484357	0.8286019148498313
scaffold_4845	9524347	9536532	12185	True	False	False	Dere_ref_droEre1	26295605.0	22018484.0	3022.0	2424.0	114.92414797073504	110.08932313414492	1.0439172909683423
scaffold_4845	11211833	11222136	10303	False	True	False	Dere_ref_droEre1	26295605.0	22018484.0	3611.0	6608.0	137.32332836609007	300.111488147867	0.457574380819537
scaffold_4845	11312129	11320869	8740	False	True	False	Dere_ref_droEre1	26295605.0	22018484.0	5063.0	10154.0	192.5416813950468	461.1579979802424	0.4175178187049375
scaffold_4845	11625762	11632834	7072	False	True	False	Dere_ref_droEre1	26295605.0	22018484.0	10349.0	7979.0	393.5638674219513	362.3773553165604	1.086060874521664
scaffold_4845	13293092	13302875	9783	False	True	False	Dere_ref_droEre1	26295605.0	22018484.0	14776.0	9783.0	561.918997490265	444.308518243127	1.264704533940043
scaffold_4845	13992686	13999865	7179	False	True	False	Dere_ref_droEre1	26295605.0	22018484.0	174.0	2399.0	6.6170753629741546	108.95391344835548	0.0607327919993499
scaffold_4845	14682018	14693327	11309	True	False	False	Dere_ref_droEre1	26295605.0	22018484.0	13686.0	8445.0	520.4672035497947	383.5413918596757	1.3570040016442744
scaffold_4845	15192711	15196988	4277	False	True	False	Dere_ref_droEre1	26295605.0	22018484.0	811.0	1408.0	30.84165585846	63.94627350366174	0.4823057571399202
scaffold_4845	15982489	15992369	9880	False	True	False	Dere_ref_droEre1	26295605.0	22018484.0	4100.0	4781.0	155.9195918861726	217.1357483103741	0.7180742604543445
scaffold_4845	16700159	16712413	12254	False	True	False	Dere_ref_droEre1	26295605.0	22018484.0	13583.0	6405.0	516.550199168264	290.8919614992567	1.7757458697241586
scaffold_4845	17542075	17557347	15272	False	True	False	Dere_ref_droEre1	26295605.0	22018484.0	2740.0	4612.0	104.19992238246658	209.46037883443748	0.4974684136555902
scaffold_4845	18010000	18017572	7572	False	True	False	Dere_ref_droEre1	26295605.0	22018484.0	5317.0	2692.0	202.20109025823896	122.2609149658078	1.6538489861194616
scaffold_4845	18624239	18634376	10137	False	True	False	Dere_ref_droEre1	26295605.0	22018484.0	12651.0	16788.0	481.1070138907243	762.4503122013305	0.6310011369812182
scaffold_4845	21321063	21330021	8958	True	False	False	Dere_ref_droEre1	26295605.0	22018484.0	2610.0	2355.0	99.25613044461232	106.95559240136603	0.9280125350728704
scaffold_4845	22586513	22591341	4828	True	False	False	Dere_ref_droEre1	26295605.0	22018484.0	5150.0	96.0	195.8502190765339	4.3599731934314825	44.920051199303714
scaffold_4846	62217	73396	11179	True	False	False	Dere_ref_droEre1	26295605.0	22018484.0	5161.0	1954.0	196.26853993281387	88.7436210413033	2.2116354688915165
scaffold_4850	1876	7666	5790	True	False	False	Dere_ref_droEre1	26295605.0	22018484.0	2028.0	1080.0	77.12315423052635	49.04969842610418	1.572347164309608
scaffold_4851	31530	45887	14357	True	False	False	Dere_ref_droEre1	26295605.0	22018484.0	34847.0	8758.0	1325.202443526209	397.7567211257596	3.331690888278458
scaffold_4855	397	70022	69625	False	True	True	Dere_ref_droEre1	26295605.0	22018484.0	130051.0	94081.0	4945.731425460643	4272.819145950284	1.1574867216526437
scaffold_4855	114047	197950	83903	True	False	True	Dere_ref_droEre1	26295605.0	22018484.0	13401.0	12671.0	509.6288904552681	575.471045145524	0.8855856341588726
scaffold_4856	39032	111004	71972	False	True	True	Dere_ref_droEre1	26295605.0	22018484.0	68455.0	34123.0	2603.286746967792	1549.743388327734	1.6798179405539482
scaffold_4857	1072	8999	7927	False	True	False	Dere_ref_droEre1	26295605.0	22018484.0	9408.0	2362.0	357.77841962563707	107.2735071133871	3.3351983099375
scaffold_4858	171716	183700	11984	True	False	False	Dere_ref_droEre1	26295605.0	22018484.0	6333.0	4122.0	240.8387257110076	187.20634899296428	1.2864880224765185
scaffold_4893	5	7443	7438	False	True	False	Dere_ref_droEre1	26295605.0	22018484.0	1581.0	2134.0	60.12411579805827	96.91857077898732	0.6203570204843923
scaffold_4895	4	47982	47978	False	True	True	Dere_ref_droEre1	26295605.0	22018484.0	11762.0	8657.0	447.2990828695518	393.1696659951703	1.1376744483513803
scaffold_4895	145957	283011	137054	True	False	True	Dere_ref_droEre1	26295605.0	22018484.0	33686.0	20277.0	1281.0505786042952	920.908087950106	1.391073219321863
scaffold_4895	348127	354718	6591	False	True	False	Dere_ref_droEre1	26295605.0	22018484.0	1003.0	2162.0	38.1432562589832	98.1902296270715	0.388462848125033
scaffold_4895	400238	410220	9982	False	True	False	Dere_ref_droEre1	26295605.0	22018484.0	39329.0	9615.0	1495.6491778759223	436.67856515462194	3.425057461536573
scaffold_4895	481007	487832	6825	True	False	False	Dere_ref_droEre1	26295605.0	22018484.0	1360.0	2918.0	51.71966950370604	132.52501852534442	0.3902634391544343
scaffold_4895	572358	579830	7472	True	False	False	Dere_ref_droEre1	26295605.0	22018484.0	3679.0	1175.0	139.90931184127538	53.36425523210408	2.621779527002666
scaffold_4912	52	4259	4207	True	False	False	Dere_ref_droEre1	26295605.0	22018484.0	2728.0	1170.0	103.74357235743388	53.137173294946194	1.9523728103034188
scaffold_4913	29	4548	4519	False	True	False	Dere_ref_droEre1	26295605.0	22018484.0	286.0	860.0	10.876342263279358	39.05809319115703	0.278465776863419
scaffold_4914	209	5866	5657	True	False	False	Dere_ref_droEre1	26295605.0	22018484.0	2372.0	785.0	90.20518828146376	35.651864133788685	2.530167509417067
scaffold_4917	70	5984	5914	True	False	False	Dere_ref_droEre1	26295605.0	22018484.0	1101.0	1024.0	41.87011479675026	46.50638072993581	0.9003090358695398
scaffold_4920	3	5140	5137	True	False	False	Dere_ref_droEre1	26295605.0	22018484.0	27572.0	48919.0	1048.5402408501343	2221.724256765361	0.4719488647869914
scaffold_4923	15	5788	5773	True	False	False	Dere_ref_droEre1	26295605.0	22018484.0	1472.0	3576.0	55.97893640401124	162.4090014553227	0.3446787795158667
scaffold_4929	27	66967	66940	False	True	True	Dere_ref_droEre1	26295605.0	22018484.0	113539.0	45587.0	4317.793791015647	2070.396853843344	2.085490896588443
scaffold_4929	4624330	4631904	7574	False	True	False	Dere_ref_droEre1	26295605.0	22018484.0	459.0	2039.0	17.45538845750079	92.60401397298742	0.1884949443184236
scaffold_4929	6827397	6837246	9849	True	False	False	Dere_ref_droEre1	26295605.0	22018484.0	3973.0	2514.0	151.08988745457654	114.17679800298694	1.3232976410025434
scaffold_4929	7755937	7761410	5473	False	True	False	Dere_ref_droEre1	26295605.0	22018484.0	6123.0	6261.0	232.8526002729353	284.3520017091095	0.8188885566951002
scaffold_4929	11675866	11685158	9292	False	True	False	Dere_ref_droEre1	26295605.0	22018484.0	2059.0	5299.0	78.30205846186084	240.6614369999315	0.3253618836402241
scaffold_4929	12303059	12313220	10161	True	False	False	Dere_ref_droEre1	26295605.0	22018484.0	3353.0	4695.0	127.51180282788702	213.2299389912584	0.5980014037011684
scaffold_4929	13614258	13622484	8226	False	True	False	Dere_ref_droEre1	26295605.0	22018484.0	2176.0	2677.0	82.75147120592966	121.57966915433416	0.6806357656795752
scaffold_4929	13894130	13969789	75659	True	False	True	Dere_ref_droEre1	26295605.0	22018484.0	89358.0	115112.0	3398.210461406003	5227.9711900238	0.650005583024365
scaffold_4929	15625012	15638933	13921	True	False	False	Dere_ref_droEre1	26295605.0	22018484.0	32132.0	22197.0	1221.9532503625603	1008.1075518187356	1.212125877003921
scaffold_4929	15828156	15848193	20037	True	False	False	Dere_ref_droEre1	26295605.0	22018484.0	6525.0	6496.0	248.1403261115308	295.02485275553033	0.8410827894460472
scaffold_4929	16577095	16585352	8257	True	False	False	Dere_ref_droEre1	26295605.0	22018484.0	214065.0	483065.0	8140.714009052083	21939.0671946352	0.3710601702812026
scaffold_4929	18979812	18984962	5150	True	False	False	Dere_ref_droEre1	26295605.0	22018484.0	2306.0	2074.0	87.69526314378392	94.19358753309264	0.9310109683737684
scaffold_4929	19226054	19232915	6861	True	False	False	Dere_ref_droEre1	26295605.0	22018484.0	2846.0	2317.0	108.23101427025544	105.2297696789661	1.028520870096414
scaffold_4929	20148006	20184983	36977	True	False	True	Dere_ref_droEre1	26295605.0	22018484.0	26289.0	44441.0	999.7488173403882	2018.3496738467552	0.4953298381815949
scaffold_4929	20827207	20963877	136670	False	True	True	Dere_ref_droEre1	26295605.0	22018484.0	37102.0	63144.0	1410.958219063604	2867.7723679795577	0.4920049564664965
scaffold_4929	21024036	21074250	50214	False	True	True	Dere_ref_droEre1	26295605.0	22018484.0	64861.0	74418.0	2466.609914470498	3379.796719883167	0.7298101391600155
scaffold_4929	21117019	21164017	46998	True	False	True	Dere_ref_droEre1	26295605.0	22018484.0	27177.0	31740.0	1033.518719192808	1441.516137078284	0.716966458167843
scaffold_4929	21220120	22749963	1529843	False	True	True	Dere_ref_droEre1	26295605.0	22018484.0	1346339.0	1164347.0	51200.15302937506	52880.43445679548	0.9682248936741764
scaffold_4929	22886007	22959902	73895	True	False	True	Dere_ref_droEre1	26295605.0	22018484.0	78296.0	98147.0	2977.531796663359	4457.4821772470805	0.667985126639871
scaffold_4929	23070005	23088973	18968	True	False	False	Dere_ref_droEre1	26295605.0	22018484.0	27204.0	9441.0	1034.5455067491316	428.77611374152735	2.412787171658473
scaffold_4929	23156001	23206973	50972	True	False	True	Dere_ref_droEre1	26295605.0	22018484.0	9686.0	21652.0	368.3505285388946	983.3556206685256	0.374585267828616
scaffold_4929	23272131	23579024	306893	False	True	True	Dere_ref_droEre1	26295605.0	22018484.0	180926.0	191044.0	6880.465385755529	8676.528320478375	0.7929975137078995
scaffold_4929	23632121	23817010	184889	True	False	True	Dere_ref_droEre1	26295605.0	22018484.0	109333.0	125985.0	4157.843107241685	5721.783570567347	0.7266690632322207
scaffold_4929	23917034	24140016	222982	False	True	True	Dere_ref_droEre1	26295605.0	22018484.0	177972.0	200881.0	6768.127221259979	9123.289323642808	0.7418516481463021
scaffold_4929	24184119	24254417	70298	False	True	True	Dere_ref_droEre1	26295605.0	22018484.0	18418.0	38575.0	700.4212300876895	1751.937145173119	0.3997981503032044
scaffold_4929	24338066	24352933	14867	True	False	False	Dere_ref_droEre1	26295605.0	22018484.0	12102.0	5435.0	460.2290002454783	246.8380656906261	1.864497677689248
